ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.370000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.240000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.250000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.260000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.190000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.290000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.300000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.280000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.430000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.440000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.250000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.330000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.290000
ceschia_CS2000.txt	V	57377324	VU	57377324	86.656887	m1	1.790055	m100	1.000000	m55	1.000000	mCG	1.000000	m2	2.611940	0.310000
ceschia_CS2001.txt	V	17000	VU	0	0.000000	m1	-nan	m100	-nan	m55	-nan	mCG	-nan	m2	-nan	0.000000
ceschia_CS2001.txt	V	11000	VU	0	0.000000	m1	-nan	m100	-nan	m55	-nan	mCG	-nan	m2	-nan	0.000000
ceschia_CS2001.txt	V	11000	VU	0	0.000000	m1	-nan	m100	-nan	m55	-nan	mCG	-nan	m2	-nan	0.000000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.030000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.000000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
ceschia_CS2001.txt	V	11000	VU	4900	98.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
ceschia_CS2001.txt	V	3850	VU	394	34.260870	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	18.181818	0.010000
file.txt	V	160	VU	100	100.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
file.txt	V	52	VU	52	52.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
file.txt	V	52	VU	10	100.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
file.txt	V	52	VU	10	100.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.000000
file.txt	V	52	VU	10	100.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
file.txt	V	52	VU	10	100.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.010000
file.txt	V	3850	VU	394	34.260870	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	18.181818	0.000000
file.txt	V	310	VU	310	62.000000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.020000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.020000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.010000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.010000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.010000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.010000
file.txt	V	31	VU	31	6.200000	m1	-nan	m100	1.000000	m55	1.000000	mCG	1.000000	m2	100.000000	0.010000
